Symbol ,Date ,PREV. CLOSE ,Open Price ,High Price ,Low Price ,Close Price ,Total Traded Quantity ,Total Traded Value in Rs.,Number of Trades 
INFY,05-Jun-25,0.5,0.15,0.5,0.15,0.5,"49,447","24,723.00",6
INFY,04-Jun-25,0.49,0.5,0.5,0.5,0.5,800,400,1
INFY,03-Jun-25,0.5,0.49,0.49,0.49,0.49,"1,600",784,1
INFY,02-Jun-25,1,0.5,0.5,0.5,0.5,"8,000","4,000.00",3
INFY,28-May-25,0.5,1,1,1,1,61,61,1
INFY,23-May-25,0.5,1,1,1,1,14,14,1
INFY,23-May-25,0.25,1,1,1,1,40,40,1
INFY,22-May-25,0.25,0.25,0.25,0.25,0.25,"2,760",690,1
INFY,22-May-25,0.5,0.5,0.5,0.5,0.5,33,17,1
INFY,21-May-25,0.5,0.44,0.5,0.44,0.5,"4,000","1,946.00",4
INFY,15-May-25,0.5,0.48,0.5,0.48,0.5,"12,000","5,866.00",5
INFY,14-May-25,0.24,0.45,0.5,0.45,0.5,"5,600","2,778.00",5
INFY,13-May-25,0.01,0.25,0.25,0.24,0.24,"5,205","1,301.00",10
INFY,05-May-25,0.44,0.01,0.01,0.01,0.01,800,8,1
INFY,30-Apr-25,0.35,0.2,0.44,0.2,0.44,"6,800","1,791.00",7
INFY,29-Apr-25,0.45,0.35,0.35,0.35,0.35,800,280,1
INFY,28-Apr-25,0.48,0.45,0.45,0.45,0.45,"2,400","1,080.00",5
INFY,25-Apr-25,0.45,0.48,0.48,0.48,0.48,62,30,1
INFY,24-Apr-25,0.43,0.4,0.4,0.4,0.4,147,59,1
INFY,09-Apr-25,0.4,0.43,0.43,0.43,0.43,55,24,1
INFY,04-Apr-25,0.5,0.4,0.4,0.4,0.4,114,46,1
INFY,26-Mar-25,0.5,0.5,0.5,0.5,0.5,65,33,1
INFY,24-Mar-25,0.45,0.01,0.01,0.01,0.01,200,2,1
INFY,24-Mar-25,0.75,0.5,0.5,0.5,0.5,"1,600",800,1
